"","REG","RED","Chapter","Article","Part","ShortN","LIMP","IMPMAX","IMPMIN","DISBATMAX","DISBATMIN","RESTOLMAX","RESTOLMIN","ARMAX","ARMIN","LIMMAX","LIMMIN","CORWMAX","CORWMIN","CIVMAX","CIVMIN","DEPRMAX","DEPRMIN","FINEMAX","FINEMIN","CONF","DEPRDOP","DEPRDOPMAX","DEPRDOPMIN","FINEDOP","FINEDOPMAX","FINEDOPMIN","GRADEMAN","GRADEAUTO"
"3904","3937",2017,"VII","235-5",3,"Стаття 235-5.{Розділ VII-А втратив чинність на підставі Закону № 2808-VI від 21.12.2010})}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3905","3938",2017,"VII","235-5",4,"Стаття 235-5.{Розділ VII-А втратив чинність на підставі Закону № 2808-VI від 21.12.2010})}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3906","3939",2017,"VII","235",0,"Стаття 235.{Статтю 235 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3907","3940",2017,"VIII","236",0,"Стаття 236. Порушення правил екологічної безпеки",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3908","3941",2017,"VIII","237",0,"Стаття 237. Невжиття заходів щодо ліквідації наслідків екологічного забруднення",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3909","3942",2017,"VIII","238",1,"Стаття 238. Приховування або перекручення відомостей про екологічний стан або захворюваність населення",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3910","3943",2017,"VIII","238",2,"Стаття 238. Приховування або перекручення відомостей про екологічний стан або захворюваність населення",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3911","3944",2017,"VIII","239-1",1,"Стаття 239-1. Незаконне заволодіння ґрунтовим покривом (поверхневим шаром) земель",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3912","3945",2017,"VIII","239-1",2,"Стаття 239-1. Незаконне заволодіння ґрунтовим покривом (поверхневим шаром) земель",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3913","3946",2017,"VIII","239-1",3,"Стаття 239-1. Незаконне заволодіння ґрунтовим покривом (поверхневим шаром) земель",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3914","3947",2017,"VIII","239-2",1,"Стаття 239-2. Незаконне заволодіння землями водного фонду в особливо великих розмірах",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3915","3948",2017,"VIII","239-2",2,"Стаття 239-2. Незаконне заволодіння землями водного фонду в особливо великих розмірах",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3916","3949",2017,"VIII","239-2",3,"Стаття 239-2. Незаконне заволодіння землями водного фонду в особливо великих розмірах",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3917","3950",2017,"VIII","239",1,"Стаття 239. Забруднення або псування земель",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3918","3951",2017,"VIII","239",2,"Стаття 239. Забруднення або псування земель",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3919","3952",2017,"VIII","240",1,"Стаття 240. Порушення правил охорони або використання надр, незаконне видобування корисних копалин",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3920","3953",2017,"VIII","240",2,"Стаття 240. Порушення правил охорони або використання надр, незаконне видобування корисних копалин",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3921","3954",2017,"VIII","240",3,"Стаття 240. Порушення правил охорони або використання надр, незаконне видобування корисних копалин",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3922","3955",2017,"VIII","240",4,"Стаття 240. Порушення правил охорони або використання надр, незаконне видобування корисних копалин",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3923","3956",2017,"VIII","241",1,"Стаття 241. Забруднення атмосферного повітря",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3924","3957",2017,"VIII","241",2,"Стаття 241. Забруднення атмосферного повітря",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3925","3958",2017,"VIII","242",1,"Стаття 242. Порушення правил охорони вод",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3926","3959",2017,"VIII","242",2,"Стаття 242. Порушення правил охорони вод",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3927","3960",2017,"VIII","243",1,"Стаття 243. Забруднення моря",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3928","3961",2017,"VIII","243",2,"Стаття 243. Забруднення моря",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3929","3962",2017,"VIII","243",3,"Стаття 243. Забруднення моря",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3930","3963",2017,"VIII","244",1,"Стаття 244. Порушення законодавства про континентальний шельф України",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3931","3964",2017,"VIII","244",2,"Стаття 244. Порушення законодавства про континентальний шельф України",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3932","3965",2017,"VIII","245",1,"Стаття 245. Знищення або пошкодження об'єктів рослинного світу",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3933","3966",2017,"VIII","245",2,"Стаття 245. Знищення або пошкодження об'єктів рослинного світу",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3934","3967",2017,"VIII","246",0,"Стаття 246. Незаконна порубка або незаконне перевезення, зберігання, збут лісу",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3935","3968",2017,"VIII","247",0,"Стаття 247. Порушення законодавства про захист рослин",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3936","3969",2017,"VIII","248",1,"Стаття 248. Незаконне полювання",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3937","3970",2017,"VIII","248",2,"Стаття 248. Незаконне полювання",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3938","3971",2017,"VIII","249",1,"Стаття 249. Незаконне зайняття рибним, звіриним або іншим водним добувним промислом",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3939","3972",2017,"VIII","249",2,"Стаття 249. Незаконне зайняття рибним, звіриним або іншим водним добувним промислом",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3940","3973",2017,"VIII","250",0,"Стаття 250. Проведення вибухових робіт з порушенням правил охорони рибних запасів",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3941","3974",2017,"VIII","251",0,"Стаття 251. Порушення ветеринарних правил",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3942","3975",2017,"VIII","252",1,"Стаття 252. Умисне знищення або пошкодження територій, взятих під охорону держави, та об'єктів природно-заповідного фонду",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3943","3976",2017,"VIII","252",2,"Стаття 252. Умисне знищення або пошкодження територій, взятих під охорону держави, та об'єктів природно-заповідного фонду",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3944","3977",2017,"VIII","253",1,"Стаття 253. Проектування чи експлуатація споруд без систем захисту довкілля",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3945","3978",2017,"VIII","253",2,"Стаття 253. Проектування чи експлуатація споруд без систем захисту довкілля",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3946","3979",2017,"VIII","254",0,"Стаття 254. Безгосподарське використання земель",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3947","3980",2017,"IX","255",1,"Стаття 255. Створення, керівництво злочинною спільнотою або злочинною організацією, а також участь у ній",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3948","3981",2017,"IX","256",1,"Стаття 256. Сприяння учасникам злочинних організацій та укриття їх злочинної діяльності",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3949","3982",2017,"IX","256",2,"Стаття 256. Сприяння учасникам злочинних організацій та укриття їх злочинної діяльності",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3950","3983",2017,"IX","257",0,"Стаття 257. Бандитизм",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3951","3984",2017,"IX","258-1",1,"Стаття 258-1. Втягнення у вчинення терористичного акту",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3952","3985",2017,"IX","258-1",2,"Стаття 258-1. Втягнення у вчинення терористичного акту",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3953","3986",2017,"IX","258-2",1,"Стаття 258-2. Публічні заклики до вчинення терористичного акту",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3954","3987",2017,"IX","258-2",2,"Стаття 258-2. Публічні заклики до вчинення терористичного акту",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3955","3988",2017,"IX","258-3",1,"Стаття 258-3. Створення терористичної групи чи терористичної організації",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3956","3989",2017,"IX","258-4",1,"Стаття 258-4. Сприяння вчиненню терористичного акту, проходження навчання тероризму",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3957","3990",2017,"IX","258-4",2,"Стаття 258-4. Сприяння вчиненню терористичного акту, проходження навчання тероризму",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3958","3991",2017,"IX","258-5",1,"Стаття 258-5. Фінансування тероризму",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3959","3992",2017,"IX","258-5",2,"Стаття 258-5. Фінансування тероризму",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3960","3993",2017,"IX","258-5",3,"Стаття 258-5. Фінансування тероризму",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3961","3994",2017,"IX","258",1,"Стаття 258. Терористичний акт",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3962","3995",2017,"IX","258",2,"Стаття 258. Терористичний акт",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3963","3996",2017,"IX","258",3,"Стаття 258. Терористичний акт",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3964","3997",2017,"IX","259",1,"Стаття 259. Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об'єктів власності",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3965","3998",2017,"IX","259",2,"Стаття 259. Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об'єктів власності",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3966","3999",2017,"IX","260",1,"Стаття 260. Створення не передбачених законом воєнізованих або збройних формувань",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3967","4000",2017,"IX","260",2,"Стаття 260. Створення не передбачених законом воєнізованих або збройних формувань",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3968","4001",2017,"IX","260",3,"Стаття 260. Створення не передбачених законом воєнізованих або збройних формувань",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3969","4002",2017,"IX","260",4,"Стаття 260. Створення не передбачених законом воєнізованих або збройних формувань",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3970","4003",2017,"IX","260",5,"Стаття 260. Створення не передбачених законом воєнізованих або збройних формувань",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3971","4004",2017,"IX","261",0,"Стаття 261. Напад на об'єкти, на яких є предмети, що становлять підвищену небезпеку для оточення",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3972","4005",2017,"IX","262",1,"Стаття 262. Викрадення, привласнення, вимагання вогнепальної зброї, бойових припасів, вибухових речовин чи радіоактивних матеріалів або заволодіння ними шляхом шахрайства або зловживанням службовим становищем",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
